category,unicode,name,browser
Ll,U+1D52F,MATHEMATICAL FRAKTUR SMALL R,𝔯
Ll,U+1D530,MATHEMATICAL FRAKTUR SMALL S,𝔰
Ll,U+1D531,MATHEMATICAL FRAKTUR SMALL T,𝔱
Ll,U+1D532,MATHEMATICAL FRAKTUR SMALL U,𝔲
Ll,U+1D533,MATHEMATICAL FRAKTUR SMALL V,𝔳
Ll,U+1D534,MATHEMATICAL FRAKTUR SMALL W,𝔴
Ll,U+1D535,MATHEMATICAL FRAKTUR SMALL X,𝔵
Ll,U+1D536,MATHEMATICAL FRAKTUR SMALL Y,𝔶
Ll,U+1D537,MATHEMATICAL FRAKTUR SMALL Z,𝔷
Ll,U+1D552,MATHEMATICAL DOUBLE-STRUCK SMALL A,𝕒
Ll,U+1D553,MATHEMATICAL DOUBLE-STRUCK SMALL B,𝕓
Ll,U+1D554,MATHEMATICAL DOUBLE-STRUCK SMALL C,𝕔
Ll,U+1D555,MATHEMATICAL DOUBLE-STRUCK SMALL D,𝕕
Ll,U+1D556,MATHEMATICAL DOUBLE-STRUCK SMALL E,𝕖
Ll,U+1D557,MATHEMATICAL DOUBLE-STRUCK SMALL F,𝕗
Ll,U+1D558,MATHEMATICAL DOUBLE-STRUCK SMALL G,𝕘
Ll,U+1D559,MATHEMATICAL DOUBLE-STRUCK SMALL H,𝕙
Ll,U+1D55A,MATHEMATICAL DOUBLE-STRUCK SMALL I,𝕚
Ll,U+1D55B,MATHEMATICAL DOUBLE-STRUCK SMALL J,𝕛
Ll,U+1D55C,MATHEMATICAL DOUBLE-STRUCK SMALL K,𝕜
Ll,U+1D55D,MATHEMATICAL DOUBLE-STRUCK SMALL L,𝕝
Ll,U+1D55E,MATHEMATICAL DOUBLE-STRUCK SMALL M,𝕞
Ll,U+1D55F,MATHEMATICAL DOUBLE-STRUCK SMALL N,𝕟
Ll,U+1D560,MATHEMATICAL DOUBLE-STRUCK SMALL O,𝕠
Ll,U+1D561,MATHEMATICAL DOUBLE-STRUCK SMALL P,𝕡
Ll,U+1D562,MATHEMATICAL DOUBLE-STRUCK SMALL Q,𝕢
Ll,U+1D563,MATHEMATICAL DOUBLE-STRUCK SMALL R,𝕣
Ll,U+1D564,MATHEMATICAL DOUBLE-STRUCK SMALL S,𝕤
Ll,U+1D565,MATHEMATICAL DOUBLE-STRUCK SMALL T,𝕥
Ll,U+1D566,MATHEMATICAL DOUBLE-STRUCK SMALL U,𝕦
Ll,U+1D567,MATHEMATICAL DOUBLE-STRUCK SMALL V,𝕧
Ll,U+1D568,MATHEMATICAL DOUBLE-STRUCK SMALL W,𝕨
Ll,U+1D569,MATHEMATICAL DOUBLE-STRUCK SMALL X,𝕩
Ll,U+1D56A,MATHEMATICAL DOUBLE-STRUCK SMALL Y,𝕪
Ll,U+1D56B,MATHEMATICAL DOUBLE-STRUCK SMALL Z,𝕫
Ll,U+1D586,MATHEMATICAL BOLD FRAKTUR SMALL A,𝖆
Ll,U+1D587,MATHEMATICAL BOLD FRAKTUR SMALL B,𝖇
Ll,U+1D588,MATHEMATICAL BOLD FRAKTUR SMALL C,𝖈
Ll,U+1D589,MATHEMATICAL BOLD FRAKTUR SMALL D,𝖉
Ll,U+1D58A,MATHEMATICAL BOLD FRAKTUR SMALL E,𝖊
Ll,U+1D58B,MATHEMATICAL BOLD FRAKTUR SMALL F,𝖋
Ll,U+1D58C,MATHEMATICAL BOLD FRAKTUR SMALL G,𝖌
Ll,U+1D58D,MATHEMATICAL BOLD FRAKTUR SMALL H,𝖍
Ll,U+1D58E,MATHEMATICAL BOLD FRAKTUR SMALL I,𝖎
Ll,U+1D58F,MATHEMATICAL BOLD FRAKTUR SMALL J,𝖏
Ll,U+1D590,MATHEMATICAL BOLD FRAKTUR SMALL K,𝖐
Ll,U+1D591,MATHEMATICAL BOLD FRAKTUR SMALL L,𝖑
Ll,U+1D592,MATHEMATICAL BOLD FRAKTUR SMALL M,𝖒
Ll,U+1D593,MATHEMATICAL BOLD FRAKTUR SMALL N,𝖓
Ll,U+1D594,MATHEMATICAL BOLD FRAKTUR SMALL O,𝖔
Ll,U+1D595,MATHEMATICAL BOLD FRAKTUR SMALL P,𝖕
Ll,U+1D596,MATHEMATICAL BOLD FRAKTUR SMALL Q,𝖖
Ll,U+1D597,MATHEMATICAL BOLD FRAKTUR SMALL R,𝖗
Ll,U+1D598,MATHEMATICAL BOLD FRAKTUR SMALL S,𝖘
Ll,U+1D599,MATHEMATICAL BOLD FRAKTUR SMALL T,𝖙
Ll,U+1D59A,MATHEMATICAL BOLD FRAKTUR SMALL U,𝖚
Ll,U+1D59B,MATHEMATICAL BOLD FRAKTUR SMALL V,𝖛
Ll,U+1D59C,MATHEMATICAL BOLD FRAKTUR SMALL W,𝖜
Ll,U+1D59D,MATHEMATICAL BOLD FRAKTUR SMALL X,𝖝
Ll,U+1D59E,MATHEMATICAL BOLD FRAKTUR SMALL Y,𝖞
Ll,U+1D59F,MATHEMATICAL BOLD FRAKTUR SMALL Z,𝖟
Ll,U+1D5BA,MATHEMATICAL SANS-SERIF SMALL A,𝖺
Ll,U+1D5BB,MATHEMATICAL SANS-SERIF SMALL B,𝖻
Ll,U+1D5BC,MATHEMATICAL SANS-SERIF SMALL C,𝖼
Ll,U+1D5BD,MATHEMATICAL SANS-SERIF SMALL D,𝖽
Ll,U+1D5BE,MATHEMATICAL SANS-SERIF SMALL E,𝖾
Ll,U+1D5BF,MATHEMATICAL SANS-SERIF SMALL F,𝖿
Ll,U+1D5C0,MATHEMATICAL SANS-SERIF SMALL G,𝗀
Ll,U+1D5C1,MATHEMATICAL SANS-SERIF SMALL H,𝗁
Ll,U+1D5C2,MATHEMATICAL SANS-SERIF SMALL I,𝗂
Ll,U+1D5C3,MATHEMATICAL SANS-SERIF SMALL J,𝗃
Ll,U+1D5C4,MATHEMATICAL SANS-SERIF SMALL K,𝗄
Ll,U+1D5C5,MATHEMATICAL SANS-SERIF SMALL L,𝗅
Ll,U+1D5C6,MATHEMATICAL SANS-SERIF SMALL M,𝗆
Ll,U+1D5C7,MATHEMATICAL SANS-SERIF SMALL N,𝗇
Ll,U+1D5C8,MATHEMATICAL SANS-SERIF SMALL O,𝗈
Ll,U+1D5C9,MATHEMATICAL SANS-SERIF SMALL P,𝗉
Ll,U+1D5CA,MATHEMATICAL SANS-SERIF SMALL Q,𝗊
Ll,U+1D5CB,MATHEMATICAL SANS-SERIF SMALL R,𝗋
Ll,U+1D5CC,MATHEMATICAL SANS-SERIF SMALL S,𝗌
Ll,U+1D5CD,MATHEMATICAL SANS-SERIF SMALL T,𝗍
Ll,U+1D5CE,MATHEMATICAL SANS-SERIF SMALL U,𝗎
Ll,U+1D5CF,MATHEMATICAL SANS-SERIF SMALL V,𝗏
Ll,U+1D5D0,MATHEMATICAL SANS-SERIF SMALL W,𝗐
Ll,U+1D5D1,MATHEMATICAL SANS-SERIF SMALL X,𝗑
Ll,U+1D5D2,MATHEMATICAL SANS-SERIF SMALL Y,𝗒
Ll,U+1D5D3,MATHEMATICAL SANS-SERIF SMALL Z,𝗓
Ll,U+1D5EE,MATHEMATICAL SANS-SERIF BOLD SMALL A,𝗮
Ll,U+1D5EF,MATHEMATICAL SANS-SERIF BOLD SMALL B,𝗯
Ll,U+1D5F0,MATHEMATICAL SANS-SERIF BOLD SMALL C,𝗰
Ll,U+1D5F1,MATHEMATICAL SANS-SERIF BOLD SMALL D,𝗱
Ll,U+1D5F2,MATHEMATICAL SANS-SERIF BOLD SMALL E,𝗲
Ll,U+1D5F3,MATHEMATICAL SANS-SERIF BOLD SMALL F,𝗳
Ll,U+1D5F4,MATHEMATICAL SANS-SERIF BOLD SMALL G,𝗴
Ll,U+1D5F5,MATHEMATICAL SANS-SERIF BOLD SMALL H,𝗵
Ll,U+1D5F6,MATHEMATICAL SANS-SERIF BOLD SMALL I,𝗶
Ll,U+1D5F7,MATHEMATICAL SANS-SERIF BOLD SMALL J,𝗷
Ll,U+1D5F8,MATHEMATICAL SANS-SERIF BOLD SMALL K,𝗸
Ll,U+1D5F9,MATHEMATICAL SANS-SERIF BOLD SMALL L,𝗹
Ll,U+1D5FA,MATHEMATICAL SANS-SERIF BOLD SMALL M,𝗺
Ll,U+1D5FB,MATHEMATICAL SANS-SERIF BOLD SMALL N,𝗻
Ll,U+1D5FC,MATHEMATICAL SANS-SERIF BOLD SMALL O,𝗼
Ll,U+1D5FD,MATHEMATICAL SANS-SERIF BOLD SMALL P,𝗽
Ll,U+1D5FE,MATHEMATICAL SANS-SERIF BOLD SMALL Q,𝗾
Ll,U+1D5FF,MATHEMATICAL SANS-SERIF BOLD SMALL R,𝗿
Ll,U+1D600,MATHEMATICAL SANS-SERIF BOLD SMALL S,𝘀
Ll,U+1D601,MATHEMATICAL SANS-SERIF BOLD SMALL T,𝘁
Ll,U+1D602,MATHEMATICAL SANS-SERIF BOLD SMALL U,𝘂
Ll,U+1D603,MATHEMATICAL SANS-SERIF BOLD SMALL V,𝘃
Ll,U+1D604,MATHEMATICAL SANS-SERIF BOLD SMALL W,𝘄
Ll,U+1D605,MATHEMATICAL SANS-SERIF BOLD SMALL X,𝘅
Ll,U+1D606,MATHEMATICAL SANS-SERIF BOLD SMALL Y,𝘆
Ll,U+1D607,MATHEMATICAL SANS-SERIF BOLD SMALL Z,𝘇
Ll,U+1D622,MATHEMATICAL SANS-SERIF ITALIC SMALL A,𝘢
Ll,U+1D623,MATHEMATICAL SANS-SERIF ITALIC SMALL B,𝘣
Ll,U+1D624,MATHEMATICAL SANS-SERIF ITALIC SMALL C,𝘤
Ll,U+1D625,MATHEMATICAL SANS-SERIF ITALIC SMALL D,𝘥
Ll,U+1D626,MATHEMATICAL SANS-SERIF ITALIC SMALL E,𝘦
Ll,U+1D627,MATHEMATICAL SANS-SERIF ITALIC SMALL F,𝘧
Ll,U+1D628,MATHEMATICAL SANS-SERIF ITALIC SMALL G,𝘨
Ll,U+1D629,MATHEMATICAL SANS-SERIF ITALIC SMALL H,𝘩
Ll,U+1D62A,MATHEMATICAL SANS-SERIF ITALIC SMALL I,𝘪
Ll,U+1D62B,MATHEMATICAL SANS-SERIF ITALIC SMALL J,𝘫
Ll,U+1D62C,MATHEMATICAL SANS-SERIF ITALIC SMALL K,𝘬
Ll,U+1D62D,MATHEMATICAL SANS-SERIF ITALIC SMALL L,𝘭
Ll,U+1D62E,MATHEMATICAL SANS-SERIF ITALIC SMALL M,𝘮
Ll,U+1D62F,MATHEMATICAL SANS-SERIF ITALIC SMALL N,𝘯
Ll,U+1D630,MATHEMATICAL SANS-SERIF ITALIC SMALL O,𝘰
Ll,U+1D631,MATHEMATICAL SANS-SERIF ITALIC SMALL P,𝘱
Ll,U+1D632,MATHEMATICAL SANS-SERIF ITALIC SMALL Q,𝘲
Ll,U+1D633,MATHEMATICAL SANS-SERIF ITALIC SMALL R,𝘳
Ll,U+1D634,MATHEMATICAL SANS-SERIF ITALIC SMALL S,𝘴
Ll,U+1D635,MATHEMATICAL SANS-SERIF ITALIC SMALL T,𝘵
Ll,U+1D636,MATHEMATICAL SANS-SERIF ITALIC SMALL U,𝘶
Ll,U+1D637,MATHEMATICAL SANS-SERIF ITALIC SMALL V,𝘷
Ll,U+1D638,MATHEMATICAL SANS-SERIF ITALIC SMALL W,𝘸
Ll,U+1D639,MATHEMATICAL SANS-SERIF ITALIC SMALL X,𝘹
Ll,U+1D63A,MATHEMATICAL SANS-SERIF ITALIC SMALL Y,𝘺
Ll,U+1D63B,MATHEMATICAL SANS-SERIF ITALIC SMALL Z,𝘻
Ll,U+1D656,MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL A,𝙖
Ll,U+1D657,MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL B,𝙗
Ll,U+1D658,MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL C,𝙘
Ll,U+1D659,MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL D,𝙙
Ll,U+1D65A,MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL E,𝙚
Ll,U+1D65B,MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL F,𝙛
Ll,U+1D65C,MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL G,𝙜
Ll,U+1D65D,MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL H,𝙝
Ll,U+1D65E,MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL I,𝙞
Ll,U+1D65F,MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL J,𝙟
Ll,U+1D660,MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL K,𝙠
Ll,U+1D661,MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL L,𝙡
Ll,U+1D662,MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL M,𝙢
Ll,U+1D663,MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL N,𝙣
Ll,U+1D664,MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL O,𝙤
Ll,U+1D665,MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL P,𝙥
Ll,U+1D666,MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL Q,𝙦
Ll,U+1D667,MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL R,𝙧
Ll,U+1D668,MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL S,𝙨
Ll,U+1D669,MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL T,𝙩
Ll,U+1D66A,MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL U,𝙪
Ll,U+1D66B,MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL V,𝙫
Ll,U+1D66C,MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL W,𝙬
Ll,U+1D66D,MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL X,𝙭
Ll,U+1D66E,MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL Y,𝙮
Ll,U+1D66F,MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL Z,𝙯
Ll,U+1D68A,MATHEMATICAL MONOSPACE SMALL A,𝚊
Ll,U+1D68B,MATHEMATICAL MONOSPACE SMALL B,𝚋
Ll,U+1D68C,MATHEMATICAL MONOSPACE SMALL C,𝚌
Ll,U+1D68D,MATHEMATICAL MONOSPACE SMALL D,𝚍
Ll,U+1D68E,MATHEMATICAL MONOSPACE SMALL E,𝚎
Ll,U+1D68F,MATHEMATICAL MONOSPACE SMALL F,𝚏
Ll,U+1D690,MATHEMATICAL MONOSPACE SMALL G,𝚐
Ll,U+1D691,MATHEMATICAL MONOSPACE SMALL H,𝚑
Ll,U+1D692,MATHEMATICAL MONOSPACE SMALL I,𝚒
Ll,U+1D693,MATHEMATICAL MONOSPACE SMALL J,𝚓
Ll,U+1D694,MATHEMATICAL MONOSPACE SMALL K,𝚔
Ll,U+1D695,MATHEMATICAL MONOSPACE SMALL L,𝚕
Ll,U+1D696,MATHEMATICAL MONOSPACE SMALL M,𝚖
Ll,U+1D697,MATHEMATICAL MONOSPACE SMALL N,𝚗
Ll,U+1D698,MATHEMATICAL MONOSPACE SMALL O,𝚘
Ll,U+1D699,MATHEMATICAL MONOSPACE SMALL P,𝚙
Ll,U+1D69A,MATHEMATICAL MONOSPACE SMALL Q,𝚚
Ll,U+1D69B,MATHEMATICAL MONOSPACE SMALL R,𝚛
Ll,U+1D69C,MATHEMATICAL MONOSPACE SMALL S,𝚜
Ll,U+1D69D,MATHEMATICAL MONOSPACE SMALL T,𝚝
Ll,U+1D69E,MATHEMATICAL MONOSPACE SMALL U,𝚞
Ll,U+1D69F,MATHEMATICAL MONOSPACE SMALL V,𝚟
Ll,U+1D6A0,MATHEMATICAL MONOSPACE SMALL W,𝚠
Ll,U+1D6A1,MATHEMATICAL MONOSPACE SMALL X,𝚡
Ll,U+1D6A2,MATHEMATICAL MONOSPACE SMALL Y,𝚢
Ll,U+1D6A3,MATHEMATICAL MONOSPACE SMALL Z,𝚣
Ll,U+1D6A4,MATHEMATICAL ITALIC SMALL DOTLESS I,𝚤
Ll,U+1D6A5,MATHEMATICAL ITALIC SMALL DOTLESS J,𝚥
Ll,U+1D6C2,MATHEMATICAL BOLD SMALL ALPHA,𝛂
Ll,U+1D6C3,MATHEMATICAL BOLD SMALL BETA,𝛃
Ll,U+1D6C4,MATHEMATICAL BOLD SMALL GAMMA,𝛄
Ll,U+1D6C5,MATHEMATICAL BOLD SMALL DELTA,𝛅
Ll,U+1D6C6,MATHEMATICAL BOLD SMALL EPSILON,𝛆
Ll,U+1D6C7,MATHEMATICAL BOLD SMALL ZETA,𝛇
Ll,U+1D6C8,MATHEMATICAL BOLD SMALL ETA,𝛈
Ll,U+1D6C9,MATHEMATICAL BOLD SMALL THETA,𝛉
Ll,U+1D6CA,MATHEMATICAL BOLD SMALL IOTA,𝛊
Ll,U+1D6CB,MATHEMATICAL BOLD SMALL KAPPA,𝛋
Ll,U+1D6CC,MATHEMATICAL BOLD SMALL LAMDA,𝛌
Ll,U+1D6CD,MATHEMATICAL BOLD SMALL MU,𝛍
Ll,U+1D6CE,MATHEMATICAL BOLD SMALL NU,𝛎
Ll,U+1D6CF,MATHEMATICAL BOLD SMALL XI,𝛏
Ll,U+1D6D0,MATHEMATICAL BOLD SMALL OMICRON,𝛐
Ll,U+1D6D1,MATHEMATICAL BOLD SMALL PI,𝛑
Ll,U+1D6D2,MATHEMATICAL BOLD SMALL RHO,𝛒
Ll,U+1D6D3,MATHEMATICAL BOLD SMALL FINAL SIGMA,𝛓
Ll,U+1D6D4,MATHEMATICAL BOLD SMALL SIGMA,𝛔
Ll,U+1D6D5,MATHEMATICAL BOLD SMALL TAU,𝛕
Ll,U+1D6D6,MATHEMATICAL BOLD SMALL UPSILON,𝛖
Ll,U+1D6D7,MATHEMATICAL BOLD SMALL PHI,𝛗
Ll,U+1D6D8,MATHEMATICAL BOLD SMALL CHI,𝛘
Ll,U+1D6D9,MATHEMATICAL BOLD SMALL PSI,𝛙
Ll,U+1D6DA,MATHEMATICAL BOLD SMALL OMEGA,𝛚
Ll,U+1D6DC,MATHEMATICAL BOLD EPSILON SYMBOL,𝛜
Ll,U+1D6DD,MATHEMATICAL BOLD THETA SYMBOL,𝛝
Ll,U+1D6DE,MATHEMATICAL BOLD KAPPA SYMBOL,𝛞
Ll,U+1D6DF,MATHEMATICAL BOLD PHI SYMBOL,𝛟
Ll,U+1D6E0,MATHEMATICAL BOLD RHO SYMBOL,𝛠
Ll,U+1D6E1,MATHEMATICAL BOLD PI SYMBOL,𝛡
Ll,U+1D6FC,MATHEMATICAL ITALIC SMALL ALPHA,𝛼
Ll,U+1D6FD,MATHEMATICAL ITALIC SMALL BETA,𝛽
Ll,U+1D6FE,MATHEMATICAL ITALIC SMALL GAMMA,𝛾
Ll,U+1D6FF,MATHEMATICAL ITALIC SMALL DELTA,𝛿
Ll,U+1D700,MATHEMATICAL ITALIC SMALL EPSILON,𝜀
Ll,U+1D701,MATHEMATICAL ITALIC SMALL ZETA,𝜁
Ll,U+1D702,MATHEMATICAL ITALIC SMALL ETA,𝜂
Ll,U+1D703,MATHEMATICAL ITALIC SMALL THETA,𝜃
Ll,U+1D704,MATHEMATICAL ITALIC SMALL IOTA,𝜄
Ll,U+1D705,MATHEMATICAL ITALIC SMALL KAPPA,𝜅
Ll,U+1D706,MATHEMATICAL ITALIC SMALL LAMDA,𝜆
Ll,U+1D707,MATHEMATICAL ITALIC SMALL MU,𝜇
Ll,U+1D708,MATHEMATICAL ITALIC SMALL NU,𝜈
Ll,U+1D709,MATHEMATICAL ITALIC SMALL XI,𝜉
Ll,U+1D70A,MATHEMATICAL ITALIC SMALL OMICRON,𝜊
Ll,U+1D70B,MATHEMATICAL ITALIC SMALL PI,𝜋
Ll,U+1D70C,MATHEMATICAL ITALIC SMALL RHO,𝜌
Ll,U+1D70D,MATHEMATICAL ITALIC SMALL FINAL SIGMA,𝜍
Ll,U+1D70E,MATHEMATICAL ITALIC SMALL SIGMA,𝜎
Ll,U+1D70F,MATHEMATICAL ITALIC SMALL TAU,𝜏
Ll,U+1D710,MATHEMATICAL ITALIC SMALL UPSILON,𝜐
Ll,U+1D711,MATHEMATICAL ITALIC SMALL PHI,𝜑
Ll,U+1D712,MATHEMATICAL ITALIC SMALL CHI,𝜒
Ll,U+1D713,MATHEMATICAL ITALIC SMALL PSI,𝜓
Ll,U+1D714,MATHEMATICAL ITALIC SMALL OMEGA,𝜔
Ll,U+1D716,MATHEMATICAL ITALIC EPSILON SYMBOL,𝜖
Ll,U+1D717,MATHEMATICAL ITALIC THETA SYMBOL,𝜗
Ll,U+1D718,MATHEMATICAL ITALIC KAPPA SYMBOL,𝜘
Ll,U+1D719,MATHEMATICAL ITALIC PHI SYMBOL,𝜙
Ll,U+1D71A,MATHEMATICAL ITALIC RHO SYMBOL,𝜚
Ll,U+1D71B,MATHEMATICAL ITALIC PI SYMBOL,𝜛
Ll,U+1D736,MATHEMATICAL BOLD ITALIC SMALL ALPHA,𝜶
Ll,U+1D737,MATHEMATICAL BOLD ITALIC SMALL BETA,𝜷
Ll,U+1D738,MATHEMATICAL BOLD ITALIC SMALL GAMMA,𝜸
Ll,U+1D739,MATHEMATICAL BOLD ITALIC SMALL DELTA,𝜹
Ll,U+1D73A,MATHEMATICAL BOLD ITALIC SMALL EPSILON,𝜺
Ll,U+1D73B,MATHEMATICAL BOLD ITALIC SMALL ZETA,𝜻
Ll,U+1D73C,MATHEMATICAL BOLD ITALIC SMALL ETA,𝜼
Ll,U+1D73D,MATHEMATICAL BOLD ITALIC SMALL THETA,𝜽
Ll,U+1D73E,MATHEMATICAL BOLD ITALIC SMALL IOTA,𝜾
Ll,U+1D73F,MATHEMATICAL BOLD ITALIC SMALL KAPPA,𝜿
Ll,U+1D740,MATHEMATICAL BOLD ITALIC SMALL LAMDA,𝝀
Ll,U+1D741,MATHEMATICAL BOLD ITALIC SMALL MU,𝝁
Ll,U+1D742,MATHEMATICAL BOLD ITALIC SMALL NU,𝝂
Ll,U+1D743,MATHEMATICAL BOLD ITALIC SMALL XI,𝝃
Ll,U+1D744,MATHEMATICAL BOLD ITALIC SMALL OMICRON,𝝄
Ll,U+1D745,MATHEMATICAL BOLD ITALIC SMALL PI,𝝅
Ll,U+1D746,MATHEMATICAL BOLD ITALIC SMALL RHO,𝝆
Ll,U+1D747,MATHEMATICAL BOLD ITALIC SMALL FINAL SIGMA,𝝇
Ll,U+1D748,MATHEMATICAL BOLD ITALIC SMALL SIGMA,𝝈
Ll,U+1D749,MATHEMATICAL BOLD ITALIC SMALL TAU,𝝉
Ll,U+1D74A,MATHEMATICAL BOLD ITALIC SMALL UPSILON,𝝊
Ll,U+1D74B,MATHEMATICAL BOLD ITALIC SMALL PHI,𝝋
Ll,U+1D74C,MATHEMATICAL BOLD ITALIC SMALL CHI,𝝌
Ll,U+1D74D,MATHEMATICAL BOLD ITALIC SMALL PSI,𝝍
Ll,U+1D74E,MATHEMATICAL BOLD ITALIC SMALL OMEGA,𝝎
Ll,U+1D750,MATHEMATICAL BOLD ITALIC EPSILON SYMBOL,𝝐
Ll,U+1D751,MATHEMATICAL BOLD ITALIC THETA SYMBOL,𝝑
Ll,U+1D752,MATHEMATICAL BOLD ITALIC KAPPA SYMBOL,𝝒
Ll,U+1D753,MATHEMATICAL BOLD ITALIC PHI SYMBOL,𝝓
Ll,U+1D754,MATHEMATICAL BOLD ITALIC RHO SYMBOL,𝝔
Ll,U+1D755,MATHEMATICAL BOLD ITALIC PI SYMBOL,𝝕
Ll,U+1D770,MATHEMATICAL SANS-SERIF BOLD SMALL ALPHA,𝝰
Ll,U+1D771,MATHEMATICAL SANS-SERIF BOLD SMALL BETA,𝝱
Ll,U+1D772,MATHEMATICAL SANS-SERIF BOLD SMALL GAMMA,𝝲
Ll,U+1D773,MATHEMATICAL SANS-SERIF BOLD SMALL DELTA,𝝳
Ll,U+1D774,MATHEMATICAL SANS-SERIF BOLD SMALL EPSILON,𝝴
Ll,U+1D775,MATHEMATICAL SANS-SERIF BOLD SMALL ZETA,𝝵
Ll,U+1D776,MATHEMATICAL SANS-SERIF BOLD SMALL ETA,𝝶
Ll,U+1D777,MATHEMATICAL SANS-SERIF BOLD SMALL THETA,𝝷
Ll,U+1D778,MATHEMATICAL SANS-SERIF BOLD SMALL IOTA,𝝸
Ll,U+1D779,MATHEMATICAL SANS-SERIF BOLD SMALL KAPPA,𝝹
Ll,U+1D77A,MATHEMATICAL SANS-SERIF BOLD SMALL LAMDA,𝝺
Ll,U+1D77B,MATHEMATICAL SANS-SERIF BOLD SMALL MU,𝝻
Ll,U+1D77C,MATHEMATICAL SANS-SERIF BOLD SMALL NU,𝝼
Ll,U+1D77D,MATHEMATICAL SANS-SERIF BOLD SMALL XI,𝝽
Ll,U+1D77E,MATHEMATICAL SANS-SERIF BOLD SMALL OMICRON,𝝾
Ll,U+1D77F,MATHEMATICAL SANS-SERIF BOLD SMALL PI,𝝿
Ll,U+1D780,MATHEMATICAL SANS-SERIF BOLD SMALL RHO,𝞀
Ll,U+1D781,MATHEMATICAL SANS-SERIF BOLD SMALL FINAL SIGMA,𝞁
Ll,U+1D782,MATHEMATICAL SANS-SERIF BOLD SMALL SIGMA,𝞂
Ll,U+1D783,MATHEMATICAL SANS-SERIF BOLD SMALL TAU,𝞃
Ll,U+1D784,MATHEMATICAL SANS-SERIF BOLD SMALL UPSILON,𝞄
Ll,U+1D785,MATHEMATICAL SANS-SERIF BOLD SMALL PHI,𝞅
Ll,U+1D786,MATHEMATICAL SANS-SERIF BOLD SMALL CHI,𝞆
Ll,U+1D787,MATHEMATICAL SANS-SERIF BOLD SMALL PSI,𝞇
Ll,U+1D788,MATHEMATICAL SANS-SERIF BOLD SMALL OMEGA,𝞈
Ll,U+1D78A,MATHEMATICAL SANS-SERIF BOLD EPSILON SYMBOL,𝞊
Ll,U+1D78B,MATHEMATICAL SANS-SERIF BOLD THETA SYMBOL,𝞋
Ll,U+1D78C,MATHEMATICAL SANS-SERIF BOLD KAPPA SYMBOL,𝞌
Ll,U+1D78D,MATHEMATICAL SANS-SERIF BOLD PHI SYMBOL,𝞍
Ll,U+1D78E,MATHEMATICAL SANS-SERIF BOLD RHO SYMBOL,𝞎
Ll,U+1D78F,MATHEMATICAL SANS-SERIF BOLD PI SYMBOL,𝞏
Ll,U+1D7AA,MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL ALPHA,𝞪
Ll,U+1D7AB,MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL BETA,𝞫
Ll,U+1D7AC,MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL GAMMA,𝞬
Ll,U+1D7AD,MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL DELTA,𝞭
Ll,U+1D7AE,MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL EPSILON,𝞮
Ll,U+1D7AF,MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL ZETA,𝞯
Ll,U+1D7B0,MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL ETA,𝞰
Ll,U+1D7B1,MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL THETA,𝞱
Ll,U+1D7B2,MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL IOTA,𝞲
Ll,U+1D7B3,MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL KAPPA,𝞳
Ll,U+1D7B4,MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL LAMDA,𝞴
Ll,U+1D7B5,MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL MU,𝞵
Ll,U+1D7B6,MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL NU,𝞶
